n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,3,NONE,100.0,100,0.2094678878784179,0.3774,3349.6406,1.1072,0.5519,0.1121,0.5723,0.3366,0.3372,0.2114,0.8323,0.3372,0.3377,ExKMC,s-set2_y.zip
2,3,NONE,100.0,20,0.3832211494445801,0.3782,3360.5626,1.1036,0.5515,0.1125,0.575,0.3383,0.3388,0.2124,0.8371,0.3388,0.3384,ExKMC,s-set2_y.zip
2,3,NONE,inf,100,0.382375955581665,0.3782,3360.5626,1.1036,0.5515,0.1125,0.575,0.3383,0.3388,0.2124,0.8371,0.3388,0.3384,ExKMC,s-set2_y.zip
2,3,NONE,inf,20,0.3703980445861816,0.3782,3360.5626,1.1036,0.5515,0.1125,0.575,0.3383,0.3388,0.2124,0.8371,0.3388,0.3384,ExKMC,s-set2_y.zip
2,4,IMM,1000.0,100,0.4613800048828125,0.382,3430.369,1.0993,0.5542,0.1154,0.5929,0.3487,0.3492,0.219,0.8611,0.3492,0.3419,ExKMC,s-set2_y.zip
2,4,IMM,1000.0,20,0.1222531795501709,0.382,3430.369,1.0993,0.5542,0.1154,0.5929,0.3487,0.3492,0.219,0.8611,0.3492,0.3419,ExKMC,s-set2_y.zip
2,4,IMM,100.0,100,0.5349490642547607,0.381,3414.3704,1.1019,0.554,0.1148,0.5902,0.3471,0.3476,0.218,0.8572,0.3476,0.3411,ExKMC,s-set2_y.zip
2,4,IMM,100.0,20,0.3097620010375976,0.382,3430.369,1.0993,0.5542,0.1154,0.5929,0.3487,0.3492,0.219,0.8611,0.3492,0.3419,ExKMC,s-set2_y.zip
2,4,IMM,inf,100,0.5029873847961426,0.382,3430.369,1.0993,0.5542,0.1154,0.5929,0.3487,0.3492,0.219,0.8611,0.3492,0.3419,ExKMC,s-set2_y.zip
2,4,IMM,inf,20,0.4104859828948974,0.382,3430.369,1.0993,0.5542,0.1154,0.5929,0.3487,0.3492,0.219,0.8611,0.3492,0.3419,ExKMC,s-set2_y.zip
2,4,NONE,1000.0,100,0.2962353229522705,0.382,3429.4754,1.0983,0.5538,0.1154,0.5941,0.3494,0.35,0.2194,0.8634,0.35,0.342,ExKMC,s-set2_y.zip
2,4,NONE,1000.0,20,0.3759479522705078,0.382,3429.4754,1.0983,0.5538,0.1154,0.5941,0.3494,0.35,0.2194,0.8634,0.35,0.342,ExKMC,s-set2_y.zip
2,4,NONE,100.0,100,0.4822702407836914,0.381,3414.3704,1.1019,0.554,0.1148,0.5902,0.3471,0.3476,0.218,0.8572,0.3476,0.3411,ExKMC,s-set2_y.zip
2,4,NONE,100.0,20,0.4132096767425537,0.382,3429.4754,1.0983,0.5538,0.1154,0.5941,0.3494,0.35,0.2194,0.8634,0.35,0.342,ExKMC,s-set2_y.zip
2,4,NONE,inf,100,0.181028127670288,0.382,3429.4754,1.0983,0.5538,0.1154,0.5941,0.3494,0.35,0.2194,0.8634,0.35,0.342,ExKMC,s-set2_y.zip
2,4,NONE,inf,20,0.4731001853942871,0.382,3429.4754,1.0983,0.5538,0.1154,0.5941,0.3494,0.35,0.2194,0.8634,0.35,0.342,ExKMC,s-set2_y.zip
2,6,IMM,1000.0,100,0.5060973167419434,0.3872,3498.1844,1.0822,0.5537,0.1189,0.6174,0.3634,0.364,0.2281,0.9006,0.364,0.3476,ExKMC,s-set2_y.zip
2,6,IMM,1000.0,20,0.3782365322113037,0.3872,3498.1844,1.0822,0.5537,0.1189,0.6174,0.3634,0.364,0.2281,0.9006,0.364,0.3476,ExKMC,s-set2_y.zip
2,6,IMM,100.0,100,0.2560508251190185,0.3878,3519.2306,1.0946,0.5597,0.1204,0.6122,0.3596,0.3602,0.2261,0.8841,0.3602,0.3476,ExKMC,s-set2_y.zip
2,6,IMM,100.0,20,0.5364539623260498,0.3872,3498.1844,1.0822,0.5537,0.1189,0.6174,0.3634,0.364,0.2281,0.9006,0.364,0.3476,ExKMC,s-set2_y.zip
2,6,IMM,inf,100,0.3311145305633545,0.3872,3498.1844,1.0822,0.5537,0.1189,0.6174,0.3634,0.364,0.2281,0.9006,0.364,0.3476,ExKMC,s-set2_y.zip
2,6,IMM,inf,20,0.3087086677551269,0.3872,3498.1844,1.0822,0.5537,0.1189,0.6174,0.3634,0.364,0.2281,0.9006,0.364,0.3476,ExKMC,s-set2_y.zip
2,6,NONE,1000.0,100,0.1357276439666748,0.3866,3488.6729,1.0829,0.5532,0.1185,0.6162,0.3628,0.3633,0.2276,0.8994,0.3633,0.3472,ExKMC,s-set2_y.zip
2,6,NONE,1000.0,20,0.5219178199768066,0.3866,3488.6729,1.0829,0.5532,0.1185,0.6162,0.3628,0.3633,0.2276,0.8994,0.3633,0.3472,ExKMC,s-set2_y.zip
2,6,NONE,100.0,100,0.5240781307220459,0.3878,3519.2306,1.0946,0.5597,0.1204,0.6122,0.3596,0.3602,0.2261,0.8841,0.3602,0.3476,ExKMC,s-set2_y.zip
2,6,NONE,100.0,20,0.1991934776306152,0.3866,3488.6729,1.0829,0.5532,0.1185,0.6162,0.3628,0.3633,0.2276,0.8994,0.3633,0.3472,ExKMC,s-set2_y.zip
