n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,4,NONE,inf,20,0.0946760177612304,0.2649,93.9414,1.684,0.5914,0.1827,0.0972,0.1428,0.1446,0.1489,0.1406,0.1446,0.6069,ExKMC,ionosphere_y.zip
2,6,IMM,1000.0,100,0.0486078262329101,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,IMM,1000.0,20,0.0532906055450439,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,IMM,100.0,100,0.0750567913055419,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,IMM,100.0,20,0.0548901557922363,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,IMM,inf,100,0.0579547882080078,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,IMM,inf,20,0.0798559188842773,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,6,NONE,1000.0,100,0.0778965950012207,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,6,NONE,1000.0,20,0.0981934070587158,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,6,NONE,100.0,100,0.0646665096282959,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,6,NONE,100.0,20,0.1046829223632812,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,6,NONE,inf,100,0.0808916091918945,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,6,NONE,inf,20,0.0293607711791992,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,8,IMM,1000.0,100,0.0228903293609619,0.27,95.7292,1.6828,0.5841,0.1679,0.0838,0.1231,0.125,0.1284,0.1217,0.125,0.601,ExKMC,ionosphere_y.zip
2,8,IMM,1000.0,20,0.0201907157897949,0.27,95.7292,1.6828,0.5841,0.1679,0.0838,0.1231,0.125,0.1284,0.1217,0.125,0.601,ExKMC,ionosphere_y.zip
2,8,IMM,100.0,100,0.0552959442138671,0.2691,95.1479,1.6849,0.5889,0.1776,0.0905,0.133,0.1349,0.1387,0.1312,0.1349,0.6053,ExKMC,ionosphere_y.zip
2,8,IMM,100.0,20,0.0254452228546142,0.27,95.7292,1.6828,0.5841,0.1679,0.0838,0.1231,0.125,0.1284,0.1217,0.125,0.601,ExKMC,ionosphere_y.zip
2,8,IMM,inf,100,0.1013393402099609,0.27,95.7292,1.6828,0.5841,0.1679,0.0838,0.1231,0.125,0.1284,0.1217,0.125,0.601,ExKMC,ionosphere_y.zip
2,8,IMM,inf,20,0.0913970470428466,0.27,95.7292,1.6828,0.5841,0.1679,0.0838,0.1231,0.125,0.1284,0.1217,0.125,0.601,ExKMC,ionosphere_y.zip
2,8,NONE,1000.0,100,0.0699477195739746,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,8,NONE,1000.0,20,0.1208107471466064,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,8,NONE,100.0,100,0.0702900886535644,0.2679,95.1457,1.6824,0.5914,0.1825,0.094,0.1381,0.14,0.144,0.1362,0.14,0.6075,ExKMC,ionosphere_y.zip
2,8,NONE,100.0,20,0.0208323001861572,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,8,NONE,inf,100,0.0875523090362548,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
2,8,NONE,inf,20,0.090994119644165,0.2667,95.049,1.6809,0.5889,0.1777,0.0921,0.1352,0.1371,0.141,0.1333,0.1371,0.605,ExKMC,ionosphere_y.zip
4,10,IMM,1000.0,100,0.0595817565917968,0.265,52.0572,2.3198,0.6011,0.2176,0.1843,0.2004,0.2042,0.2823,0.16,0.2042,0.5714,ExKMC,ionosphere_y.zip
4,10,IMM,1000.0,20,0.081878662109375,0.265,52.0572,2.3198,0.6011,0.2176,0.1843,0.2004,0.2042,0.2823,0.16,0.2042,0.5714,ExKMC,ionosphere_y.zip
4,10,IMM,100.0,100,0.0360150337219238,0.2544,56.4416,1.7241,0.6088,0.2352,0.2146,0.2309,0.2346,0.3288,0.1823,0.2346,0.5725,ExKMC,ionosphere_y.zip
4,10,IMM,100.0,20,0.1123816967010498,0.265,52.0572,2.3198,0.6011,0.2176,0.1843,0.2004,0.2042,0.2823,0.16,0.2042,0.5714,ExKMC,ionosphere_y.zip
4,10,IMM,inf,100,0.0986404418945312,0.265,52.0572,2.3198,0.6011,0.2176,0.1843,0.2004,0.2042,0.2823,0.16,0.2042,0.5714,ExKMC,ionosphere_y.zip
4,10,IMM,inf,20,0.0732622146606445,0.265,52.0572,2.3198,0.6011,0.2176,0.1843,0.2004,0.2042,0.2823,0.16,0.2042,0.5714,ExKMC,ionosphere_y.zip
4,10,NONE,1000.0,100,0.0280535221099853,0.2483,51.3632,2.4544,0.5865,0.1904,0.1776,0.1907,0.1945,0.272,0.1514,0.1945,0.5504,ExKMC,ionosphere_y.zip
4,10,NONE,1000.0,20,0.0301306247711181,0.2483,51.3632,2.4544,0.5865,0.1904,0.1776,0.1907,0.1945,0.272,0.1514,0.1945,0.5504,ExKMC,ionosphere_y.zip
4,10,NONE,100.0,100,0.0555644035339355,0.2606,58.7955,1.6732,0.6084,0.2342,0.2157,0.2325,0.2362,0.3304,0.1838,0.2362,0.5729,ExKMC,ionosphere_y.zip
4,10,NONE,100.0,20,0.0567212104797363,0.2483,51.3632,2.4544,0.5865,0.1904,0.1776,0.1907,0.1945,0.272,0.1514,0.1945,0.5504,ExKMC,ionosphere_y.zip
4,10,NONE,inf,100,0.0745120048522949,0.2483,51.3632,2.4544,0.5865,0.1904,0.1776,0.1907,0.1945,0.272,0.1514,0.1945,0.5504,ExKMC,ionosphere_y.zip
4,10,NONE,inf,20,0.0674490928649902,0.2483,51.3632,2.4544,0.5865,0.1904,0.1776,0.1907,0.1945,0.272,0.1514,0.1945,0.5504,ExKMC,ionosphere_y.zip
4,12,IMM,1000.0,100,0.0496942996978759,0.2692,52.6671,2.3209,0.6035,0.2227,0.1866,0.2023,0.2062,0.2859,0.1612,0.2062,0.5731,ExKMC,ionosphere_y.zip
4,12,IMM,1000.0,20,0.0910146236419677,0.2692,52.6671,2.3209,0.6035,0.2227,0.1866,0.2023,0.2062,0.2859,0.1612,0.2062,0.5731,ExKMC,ionosphere_y.zip
4,12,IMM,100.0,100,0.1049141883850097,0.2541,57.5151,1.6809,0.6044,0.2263,0.209,0.2254,0.2291,0.3201,0.1784,0.2291,0.5685,ExKMC,ionosphere_y.zip
4,12,IMM,100.0,20,0.0668530464172363,0.2692,52.6671,2.3209,0.6035,0.2227,0.1866,0.2023,0.2062,0.2859,0.1612,0.2062,0.5731,ExKMC,ionosphere_y.zip
4,12,IMM,inf,100,0.0812118053436279,0.2692,52.6671,2.3209,0.6035,0.2227,0.1866,0.2023,0.2062,0.2859,0.1612,0.2062,0.5731,ExKMC,ionosphere_y.zip
