amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,6,0.0076234340667724,0.7382,9549.8513,0.5187,0.9604,0.8881,1.3863,0.9133,0.9137,1.0,0.8412,0.9137,0.917,,,pyc_xmeans,triangle1_y.zip
6,6,0.0090968608856201,0.7382,9549.8513,0.5187,0.9604,0.8881,1.3863,0.9133,0.9137,1.0,0.8412,0.9137,0.917,1000.0,20.0,pyc_xmeans,triangle1_y.zip
6,6,0.0084271430969238,0.6191,7494.2053,0.7489,0.9383,0.8204,1.3863,0.8894,0.8899,1.0,0.8017,0.8899,0.8675,100.0,20.0,pyc_xmeans,triangle1_y.zip
6,6,0.0589029788970947,0.7376,9565.1018,0.5198,0.9598,0.8863,1.3863,0.9121,0.9125,1.0,0.8392,0.9125,0.9157,inf,20.0,pyc_xmeans,triangle1_y.zip
8,10,0.0094335079193115,0.601,8683.5074,0.7291,0.9255,0.7788,1.3863,0.8497,0.8507,1.0,0.7402,0.8507,0.8373,,,pyc_xmeans,triangle1_y.zip
8,10,0.0107488632202148,0.6055,8579.7226,0.7161,0.9211,0.7643,1.3863,0.8336,0.8349,1.0,0.7166,0.8349,0.8268,1000.0,20.0,pyc_xmeans,triangle1_y.zip
8,10,0.0082736015319824,0.597,8567.3669,0.7386,0.9252,0.778,1.3863,0.8485,0.8494,1.0,0.7383,0.8494,0.8367,100.0,20.0,pyc_xmeans,triangle1_y.zip
8,10,0.0077190399169921,0.5984,8646.7661,0.739,0.9254,0.7785,1.3863,0.8493,0.8503,1.0,0.7396,0.8503,0.837,inf,20.0,pyc_xmeans,triangle1_y.zip
8,14,0.0115644931793212,0.7263,8942.4794,0.5606,0.9521,0.8632,1.3863,0.8794,0.8802,1.0,0.786,0.8802,0.8988,,,pyc_xmeans,triangle1_y.zip
8,14,0.0101633071899414,0.5966,8468.2123,0.7331,0.9214,0.7654,1.3863,0.8344,0.8356,1.0,0.7176,0.8356,0.8276,1000.0,20.0,pyc_xmeans,triangle1_y.zip
8,14,0.0094742774963378,0.4685,8128.3414,0.8885,0.8972,0.6815,1.3863,0.8103,0.8116,1.0,0.683,0.8116,0.7666,100.0,20.0,pyc_xmeans,triangle1_y.zip
8,14,0.007761001586914,0.6001,8663.8367,0.7334,0.9255,0.7787,1.3863,0.8498,0.8508,1.0,0.7403,0.8508,0.8372,inf,20.0,pyc_xmeans,triangle1_y.zip
8,18,0.0108146667480468,0.6026,8446.1245,0.7348,0.9258,0.7798,1.3863,0.8509,0.8518,1.0,0.7419,0.8518,0.838,,,pyc_xmeans,triangle1_y.zip
8,18,0.0101830959320068,0.4698,8097.0832,0.8847,0.8945,0.6716,1.3863,0.8073,0.8086,1.0,0.6787,0.8086,0.7594,1000.0,20.0,pyc_xmeans,triangle1_y.zip
8,18,0.0097794532775878,0.4774,8196.6268,0.8695,0.8943,0.6708,1.3863,0.8055,0.8069,1.0,0.6763,0.8069,0.7588,100.0,20.0,pyc_xmeans,triangle1_y.zip
8,18,0.0076408386230468,0.5969,8605.6739,0.7423,0.9257,0.7794,1.3863,0.8476,0.8485,1.0,0.7369,0.8485,0.8377,inf,20.0,pyc_xmeans,triangle1_y.zip
8,2,0.0074498653411865,0.6002,8664.1273,0.7305,0.9256,0.7792,1.3863,0.85,0.8509,1.0,0.7406,0.8509,0.8376,,,pyc_xmeans,triangle1_y.zip
8,22,0.0144035816192626,0.465,8242.2313,0.8819,0.8913,0.6602,1.3863,0.7939,0.7955,1.0,0.6605,0.7955,0.751,,,pyc_xmeans,triangle1_y.zip
8,22,0.0087580680847167,0.7215,8896.8897,0.5511,0.9528,0.8655,1.3863,0.8815,0.8823,1.0,0.7894,0.8823,0.9004,1000.0,20.0,pyc_xmeans,triangle1_y.zip
8,22,0.0508029460906982,0.5988,8662.6185,0.7399,0.9249,0.777,1.3863,0.8484,0.8494,1.0,0.7383,0.8494,0.836,100.0,20.0,pyc_xmeans,triangle1_y.zip
8,22,0.0107030868530273,0.596,8472.6556,0.7379,0.921,0.7639,1.3863,0.8335,0.8347,1.0,0.7163,0.8347,0.8265,inf,20.0,pyc_xmeans,triangle1_y.zip
