n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,0.03,inf,100,0.5449724197387695,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.03,inf,20,0.3218371868133545,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.05,1000.0,100,0.5529539585113525,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.05,1000.0,20,0.2290623188018798,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.05,100.0,100,0.5085134506225586,0.1674,118.5692,1.6661,0.5303,0.0871,0.0437,0.0457,0.0478,0.0675,0.037,0.0478,0.4822,ShallowTree,diabetes_y.zip
4,0.05,100.0,20,0.419703722000122,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.05,inf,100,0.5930583477020264,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.05,inf,20,0.4989013671875,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.0,1000.0,100,0.4256620407104492,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.0,1000.0,20,0.4539821147918701,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.0,100.0,100,0.4228057861328125,0.1674,118.5692,1.6661,0.5303,0.0871,0.0437,0.0457,0.0478,0.0675,0.037,0.0478,0.4822,ShallowTree,diabetes_y.zip
4,0.0,100.0,20,0.2877633571624756,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.0,inf,100,1.1364727020263672,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,0.0,inf,20,0.3669831752777099,0.146,112.5041,1.7014,0.5253,0.0763,0.0383,0.0401,0.0422,0.0592,0.0328,0.0422,0.4794,ShallowTree,diabetes_y.zip
4,1.0,1000.0,100,0.5342278480529785,0.0725,47.0331,3.1233,0.549,0.1019,0.0473,0.062,0.0647,0.0732,0.0581,0.0647,0.5597,ShallowTree,diabetes_y.zip
4,1.0,1000.0,20,1.3365094661712646,0.0725,47.0331,3.1233,0.549,0.1019,0.0473,0.062,0.0647,0.0732,0.0581,0.0647,0.5597,ShallowTree,diabetes_y.zip
4,1.0,100.0,100,0.5556044578552246,0.0478,49.3558,3.155,0.549,0.1045,0.0471,0.0595,0.0622,0.0728,0.0542,0.0622,0.5534,ShallowTree,diabetes_y.zip
4,1.0,100.0,20,0.4540565013885498,0.0725,47.0331,3.1233,0.549,0.1019,0.0473,0.062,0.0647,0.0732,0.0581,0.0647,0.5597,ShallowTree,diabetes_y.zip
4,1.0,inf,100,0.4191656112670898,0.0725,47.0331,3.1233,0.549,0.1019,0.0473,0.062,0.0647,0.0732,0.0581,0.0647,0.5597,ShallowTree,diabetes_y.zip
4,1.0,inf,20,0.4872739315032959,0.0725,47.0331,3.1233,0.549,0.1019,0.0473,0.062,0.0647,0.0732,0.0581,0.0647,0.5597,ShallowTree,diabetes_y.zip
6,0.01,1000.0,100,0.5576949119567871,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.01,1000.0,20,0.5047450065612793,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.01,100.0,100,0.6651103496551514,0.1277,107.328,1.7984,0.4991,0.0479,0.0483,0.0394,0.0422,0.0747,0.0294,0.0422,0.3754,ShallowTree,diabetes_y.zip
6,0.01,100.0,20,0.6852281093597412,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.01,inf,100,0.5692265033721924,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.01,inf,20,0.4925737380981445,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.03,1000.0,100,1.1605288982391355,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.03,1000.0,20,0.8267166614532471,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.03,100.0,100,0.4758062362670898,0.1277,107.328,1.7984,0.4991,0.0479,0.0483,0.0394,0.0422,0.0747,0.0294,0.0422,0.3754,ShallowTree,diabetes_y.zip
6,0.03,100.0,20,0.4581606388092041,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.03,inf,100,0.5853264331817627,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.03,inf,20,0.6177291870117188,0.1311,107.8024,1.8048,0.498,0.0456,0.0396,0.0318,0.0345,0.0612,0.0241,0.0345,0.3746,ShallowTree,diabetes_y.zip
6,0.05,1000.0,100,0.6045706272125244,0.1276,105.808,1.8311,0.501,0.0508,0.0511,0.0422,0.045,0.0791,0.0314,0.045,0.3811,ShallowTree,diabetes_y.zip
6,0.05,1000.0,20,0.5814123153686523,0.1276,105.808,1.8311,0.501,0.0508,0.0511,0.0422,0.045,0.0791,0.0314,0.045,0.3811,ShallowTree,diabetes_y.zip
6,0.05,100.0,100,0.5538303852081299,0.1251,105.5229,1.8294,0.501,0.051,0.0549,0.0455,0.0482,0.0848,0.0337,0.0482,0.3807,ShallowTree,diabetes_y.zip
6,0.05,100.0,20,0.449782133102417,0.1276,105.808,1.8311,0.501,0.0508,0.0511,0.0422,0.045,0.0791,0.0314,0.045,0.3811,ShallowTree,diabetes_y.zip
6,0.05,inf,100,0.4647598266601562,0.1276,105.808,1.8311,0.501,0.0508,0.0511,0.0422,0.045,0.0791,0.0314,0.045,0.3811,ShallowTree,diabetes_y.zip
6,0.05,inf,20,0.4612369537353515,0.1276,105.808,1.8311,0.501,0.0508,0.0511,0.0422,0.045,0.0791,0.0314,0.045,0.3811,ShallowTree,diabetes_y.zip
6,0.0,1000.0,100,1.1610064506530762,0.1325,107.6178,1.7962,0.4983,0.0456,0.0391,0.0315,0.0343,0.0604,0.024,0.0343,0.3773,ShallowTree,diabetes_y.zip
