n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,euclidean,complete,100.0,20,0.2393460273742675,0.0253,54.5134,3.9354,0.4964,0.0081,0.0025,0.0034,0.0042,0.0061,0.0032,0.0042,0.6071,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,complete,inf,20,0.2387259006500244,0.0253,54.5134,3.9354,0.4964,0.0081,0.0025,0.0034,0.0042,0.0061,0.0032,0.0042,0.6071,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,single,1000.0,20,0.1379115581512451,0.2322,4.5893,0.6493,0.7521,0.0049,0.0008,0.0021,0.0039,0.002,0.0797,0.0039,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,single,100.0,20,0.1383039951324463,0.2322,4.5893,0.6493,0.7521,0.0049,0.0008,0.0021,0.0039,0.002,0.0797,0.0039,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,single,inf,20,0.1381573677062988,0.2322,4.5893,0.6493,0.7521,0.0049,0.0008,0.0021,0.0039,0.002,0.0797,0.0039,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,ward,1000.0,20,0.2456262111663818,0.0357,134.2432,3.3655,0.4284,-0.0002,0.001,0.0007,0.0013,0.0024,0.0008,0.0013,0.519,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,ward,100.0,20,0.2463951110839843,0.0357,134.2432,3.3655,0.4284,-0.0002,0.001,0.0007,0.0013,0.0024,0.0008,0.0013,0.519,skl_agglomerativeClust,churnONEHOT_y.zip
4,euclidean,ward,inf,20,0.244016408920288,0.0357,134.2432,3.3655,0.4284,-0.0002,0.001,0.0007,0.0013,0.0024,0.0008,0.0013,0.519,skl_agglomerativeClust,churnONEHOT_y.zip
6,correlation,average,1000.0,20,0.2109642028808593,0.027,129.8672,3.0443,0.334,-0.0009,0.0094,0.0079,0.0086,0.0227,0.0053,0.0086,0.3587,skl_agglomerativeClust,churnONEHOT_y.zip
6,correlation,average,100.0,20,0.2161872386932373,0.027,129.8672,3.0443,0.334,-0.0009,0.0094,0.0079,0.0086,0.0227,0.0053,0.0086,0.3587,skl_agglomerativeClust,churnONEHOT_y.zip
6,correlation,average,inf,20,0.2104647159576416,0.027,129.8672,3.0443,0.334,-0.0009,0.0094,0.0079,0.0086,0.0227,0.0053,0.0086,0.3587,skl_agglomerativeClust,churnONEHOT_y.zip
