n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,cosine,complete,0.0463409423828125,0.2443,1316.9829,1.5219,0.4158,0.073,0.5058,0.3278,0.3303,0.7914,0.2087,0.3303,0.3405,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,complete,0.0462996959686279,0.2443,1316.9829,1.5219,0.4158,0.073,0.5058,0.3278,0.3303,0.7914,0.2087,0.3303,0.3405,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,single,0.0243959426879882,-0.0549,132.9725,2.2515,0.8883,0.7676,0.55,0.699,0.7011,0.8607,0.5914,0.7011,0.9115,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,single,0.0245180130004882,-0.0549,132.9725,2.2515,0.8883,0.7676,0.55,0.699,0.7011,0.8607,0.5914,0.7011,0.9115,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,single,0.0245275497436523,-0.0549,132.9725,2.2515,0.8883,0.7676,0.55,0.699,0.7011,0.8607,0.5914,0.7011,0.9115,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,cosine,single,0.024604320526123,-0.0549,132.9725,2.2515,0.8883,0.7676,0.55,0.699,0.7011,0.8607,0.5914,0.7011,0.9115,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,average,0.0426313877105712,0.4172,2479.2662,0.7758,0.4293,0.0961,0.639,0.4123,0.4144,1.0,0.2613,0.4144,0.3675,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,average,0.0445821285247802,0.4172,2479.2662,0.7758,0.4293,0.0961,0.639,0.4123,0.4144,1.0,0.2613,0.4144,0.3675,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,average,0.0445780754089355,0.4172,2479.2662,0.7758,0.4293,0.0961,0.639,0.4123,0.4144,1.0,0.2613,0.4144,0.3675,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,average,0.044480562210083,0.4172,2479.2662,0.7758,0.4293,0.0961,0.639,0.4123,0.4144,1.0,0.2613,0.4144,0.3675,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,complete,0.0407564640045166,0.3926,2345.4046,0.8858,0.4307,0.0977,0.639,0.4135,0.4156,1.0,0.2623,0.4156,0.3705,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,complete,0.0435454845428466,0.3926,2345.4046,0.8858,0.4307,0.0977,0.639,0.4135,0.4156,1.0,0.2623,0.4156,0.3705,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,complete,0.0432875156402587,0.3926,2345.4046,0.8858,0.4307,0.0977,0.639,0.4135,0.4156,1.0,0.2623,0.4156,0.3705,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,complete,0.043605089187622,0.3926,2345.4046,0.8858,0.4307,0.0977,0.639,0.4135,0.4156,1.0,0.2623,0.4156,0.3705,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,single,0.0262305736541748,-0.1989,153.8601,0.8038,0.9501,0.8926,0.639,0.8722,0.8731,1.0,0.7748,0.8731,0.9614,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,single,0.0239167213439941,-0.1989,153.8601,0.8038,0.9501,0.8926,0.639,0.8722,0.8731,1.0,0.7748,0.8731,0.9614,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,single,0.0291733741760253,-0.1989,153.8601,0.8038,0.9501,0.8926,0.639,0.8722,0.8731,1.0,0.7748,0.8731,0.9614,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
