n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,500,Cao,11,False,42,4,inf,20,25.65870451927185,-0.0231,225.3358,5.9543,0.4329,-0.0458,0.0518,0.054,0.0541,0.0938,0.038,0.0541,0.4395,kmodes,adult_y.zip
8,100,Cao,11,False,42,4,1000.0,100,23.581790447235107,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,100,Cao,11,False,42,4,1000.0,20,23.232068061828613,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,100,Cao,11,False,42,4,20.0,20,26.37404942512512,-0.0292,247.8565,7.05,0.4316,-0.0008,0.0429,0.0384,0.0385,0.0777,0.0255,0.0385,0.3954,kmodes,adult_y.zip
8,100,Cao,11,False,42,4,inf,100,23.420265436172485,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,100,Cao,11,False,42,4,inf,20,24.22832655906677,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,300,Cao,11,False,42,4,1000.0,100,23.58738851547241,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,300,Cao,11,False,42,4,1000.0,20,23.17016339302063,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,300,Cao,11,False,42,4,20.0,20,24.950714588165283,-0.0292,247.8565,7.05,0.4316,-0.0008,0.0429,0.0384,0.0385,0.0777,0.0255,0.0385,0.3954,kmodes,adult_y.zip
8,300,Cao,11,False,42,4,inf,100,23.28384113311768,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,300,Cao,11,False,42,4,inf,20,24.192930936813354,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,500,Cao,11,False,42,4,1000.0,100,23.51858329772949,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,500,Cao,11,False,42,4,1000.0,20,23.293221473693848,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,500,Cao,11,False,42,4,20.0,20,24.96436858177185,-0.0292,247.8565,7.05,0.4316,-0.0008,0.0429,0.0384,0.0385,0.0777,0.0255,0.0385,0.3954,kmodes,adult_y.zip
8,500,Cao,11,False,42,4,inf,100,23.39729714393616,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
8,500,Cao,11,False,42,4,inf,20,24.12697172164917,-0.0446,181.9667,7.1114,0.4254,-0.048,0.0521,0.0505,0.0506,0.0943,0.0346,0.0506,0.4217,kmodes,adult_y.zip
