eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.1,5,euclidean,auto,4,100.0,100,0.0033421516418457,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,100.0,20,0.0031332969665527,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,20.0,20,0.0089001655578613,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,inf,100,0.0119891166687011,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.1,5,euclidean,auto,4,inf,20,0.0027861595153808,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,1000.0,100,0.0146429538726806,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,1000.0,20,0.0134434700012207,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,100.0,100,0.0070588588714599,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,100.0,20,0.0129981040954589,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,20.0,20,0.003188133239746,0.5658,230.6843,0.6114,0.7587,0.5343,0.5712,0.6557,0.6583,0.5199,0.8973,0.6583,0.7509,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,inf,100,0.0219824314117431,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,correlation,auto,4,inf,20,0.0035631656646728,0.5437,197.8162,0.6764,0.7502,0.5149,0.524,0.5978,0.6009,0.477,0.812,0.6009,0.7365,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,1000.0,100,0.0051178932189941,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,1000.0,20,0.004819631576538,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,100.0,100,0.0049145221710205,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,100.0,20,0.0047657489776611,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,20.0,20,0.0040359497070312,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,inf,100,0.0051109790802001,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,cosine,auto,4,inf,20,0.0047583580017089,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,1000.0,100,0.0036656856536865,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,1000.0,20,0.0034501552581787,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,100.0,100,0.0035014152526855,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,100.0,20,0.0033013820648193,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,20.0,20,0.0028812885284423,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,inf,100,0.0032711029052734,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,10,euclidean,auto,4,inf,20,0.0031392574310302,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,1000.0,100,0.0043878555297851,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,1000.0,20,0.0038151741027832,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,100.0,100,0.0043592453002929,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,100.0,20,0.0045399665832519,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,20.0,20,0.0031862258911132,0.5658,230.6843,0.6114,0.7587,0.5343,0.5712,0.6557,0.6583,0.5199,0.8973,0.6583,0.7509,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,inf,100,0.0036656856536865,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,correlation,auto,4,inf,20,0.0039353370666503,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,1000.0,100,0.0038630962371826,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,1000.0,20,0.003852367401123,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,100.0,100,0.0047681331634521,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,100.0,20,0.0049431324005126,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,20.0,20,0.0040411949157714,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,inf,100,0.0038931369781494,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,cosine,auto,4,inf,20,0.0040748119354248,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,1000.0,100,0.0028166770935058,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,1000.0,20,0.0028004646301269,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,100.0,100,0.0027937889099121,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,100.0,20,0.0028114318847656,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,20.0,20,0.0041966438293457,-0.2095,4.0255,1.9441,0.5924,0.0642,0.5202,0.2179,0.326,0.4735,0.2486,0.326,0.3639,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,inf,100,0.0028138160705566,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,2,euclidean,auto,4,inf,20,0.0028059482574462,-0.209,5.0545,2.2989,0.5866,0.0819,0.4849,0.2456,0.3329,0.4414,0.2673,0.3329,0.3956,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,1000.0,100,0.0038723945617675,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,1000.0,20,0.0050373077392578,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,100.0,100,0.0037851333618164,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,100.0,20,0.0038690567016601,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,20.0,20,0.0031673908233642,0.5658,230.6843,0.6114,0.7587,0.5343,0.5712,0.6557,0.6583,0.5199,0.8973,0.6583,0.7509,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,inf,100,0.0042347908020019,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,correlation,auto,4,inf,20,0.0038995742797851,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,1000.0,100,0.0050582885742187,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,1000.0,20,0.0062294006347656,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,100.0,100,0.0048298835754394,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,100.0,20,0.0052096843719482,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,20.0,20,0.0040397644042968,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,inf,100,0.0070819854736328,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,cosine,auto,4,inf,20,0.0113739967346191,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,1000.0,100,0.0089726448059082,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,1000.0,20,0.0126574039459228,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,100.0,100,0.0079915523529052,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,100.0,20,0.0116760730743408,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,20.0,20,0.0031197071075439,0.0878,10.1926,0.8391,0.3646,0.0079,0.0536,0.0721,0.0833,0.0488,0.2842,0.0833,0.5518,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,inf,100,0.0184779167175292,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.25,5,euclidean,auto,4,inf,20,0.0041413307189941,0.1094,8.3686,0.9025,0.4341,0.0421,0.1586,0.1583,0.1919,0.1444,0.2858,0.1919,0.5264,skl_DBSCAN,iris_y.zip
0.5,10,correlation,auto,4,1000.0,100,0.0035233497619628,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.5,10,correlation,auto,4,1000.0,20,0.0036606788635253,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
0.5,10,correlation,auto,4,100.0,100,0.0035135746002197,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5735,skl_DBSCAN,iris_y.zip
