eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.25,2,correlation,auto,4,0.0188477039337158,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,cosine,auto,4,0.0145184993743896,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.25,2,cosine,auto,4,0.0139813423156738,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,cosine,auto,4,0.0141854286193847,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,cosine,auto,4,0.0148255825042724,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,euclidean,auto,4,0.0128087997436523,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,triangle1_y.zip
0.25,2,euclidean,auto,4,0.0078721046447753,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,euclidean,auto,4,0.0101099014282226,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,2,euclidean,auto,4,0.0075359344482421,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,correlation,auto,4,0.0191535949707031,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.25,5,correlation,auto,4,0.0206925868988037,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,correlation,auto,4,0.0194098949432373,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,correlation,auto,4,0.0201301574707031,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,cosine,auto,4,0.0146842002868652,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.25,5,cosine,auto,4,0.0143694877624511,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,cosine,auto,4,0.0141360759735107,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,cosine,auto,4,0.0144283771514892,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,euclidean,auto,4,0.0095155239105224,0.762,5125.5695,0.3575,0.9985,0.996,1.3863,0.9941,0.9942,1.0,0.9884,0.9942,0.997,,,skl_DBSCAN,triangle1_y.zip
0.25,5,euclidean,auto,4,0.0078246593475341,0.762,5125.5695,0.3575,0.9985,0.996,1.3863,0.9941,0.9942,1.0,0.9884,0.9942,0.997,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,euclidean,auto,4,0.0076487064361572,0.762,5125.5695,0.3575,0.9985,0.996,1.3863,0.9941,0.9942,1.0,0.9884,0.9942,0.997,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.25,5,euclidean,auto,4,0.0076453685760498,0.762,5125.5695,0.3575,0.9985,0.996,1.3863,0.9941,0.9942,1.0,0.9884,0.9942,0.997,inf,20.0,skl_DBSCAN,triangle1_y.zip
